,ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand_High,PriceBand_Low,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
102,BSEFO,839780,2,SENSEX,SENSEX2520478700CE,IO,SENSEX-IO,12503500839780,3203.15,407.55,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,78700,3,SENSEX 04FEB2025 CE 78700,1,1,SENSEX2520478700CE
103,BSEFO,825737,2,SENSEX,SENSEX2512179500CE,IO,SENSEX-IO,12502100825737,2030.1,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,79500,3,SENSEX 21JAN2025 CE 79500,1,1,SENSEX2512179500CE
104,BSEFO,1165230,2,BANKEX,BANKEX25JAN57800CE,IO,BANKEX-IO,12502801165230,2309.3,92.45,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,57800,3,BANKEX 28JAN2025 CE 57800,1,1,BANKEX25JAN57800CE
105,BSEFO,837518,2,SENSEX,SENSEX25MAR78900CE,IO,SENSEX-IO,12508400837518,4526.75,1445.55,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,78900,3,SENSEX 25MAR2025 CE 78900,1,1,SENSEX25MAR78900CE
106,BSEFO,821229,2,SENSEX,SENSEX25FEB81500PE,IO,SENSEX-IO,12505600821229,5461.75,2016.35,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,81500,4,SENSEX 25FEB2025 PE 81500,1,1,SENSEX25FEB81500PE
107,BSEFO,842955,2,SENSEX,SENSEX28JUN81000CE,IO,SENSEX-IO,12817900842955,20527.15,15865.15,1000,0.05,20,1,-1,SENSEX,2028-06-27T00:00:00,81000,3,SENSEX 27JUN2028 CE 81000,1,1,SENSEX28JUN81000CE
108,BSEFO,1164363,2,SENSEX,SENSEX25JAN78300PE,IO,SENSEX-IO,12502801164363,2657.65,327.75,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,78300,4,SENSEX 28JAN2025 PE 78300,1,1,SENSEX25JAN78300PE
109,BSEFO,825419,2,SENSEX,SENSEX2510785300PE,IO,SENSEX-IO,12500700825419,9645.05,4364.45,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,85300,4,SENSEX 07JAN2025 PE 85300,1,1,SENSEX2510785300PE
110,BSEFO,824110,2,SENSEX,SENSEX25FEB83200CE,IO,SENSEX-IO,12505600824110,1429.8,182.2,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,83200,3,SENSEX 25FEB2025 CE 83200,1,1,SENSEX25FEB83200CE
111,BSEFO,824066,2,SENSEX,SENSEX25FEB80400PE,IO,SENSEX-IO,12505600824066,4542.35,1531.2,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,80400,4,SENSEX 25FEB2025 PE 80400,1,1,SENSEX25FEB80400PE
112,BSEFO,837433,2,SENSEX,SENSEX2512177200CE,IO,SENSEX-IO,12502100837433,3965.15,350.45,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,77200,3,SENSEX 21JAN2025 CE 77200,1,1,SENSEX2512177200CE
113,BSEFO,1165560,2,SENSEX,SENSEX25JAN84200PE,IO,SENSEX-IO,12502801165560,8222.85,3310.55,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,84200,4,SENSEX 28JAN2025 PE 84200,1,1,SENSEX25JAN84200PE
114,BSEFO,1166253,2,SENSEX,SENSEX25JAN75300PE,IO,SENSEX-IO,12502801166253,874.8,64.6,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,75300,4,SENSEX 28JAN2025 PE 75300,1,1,SENSEX25JAN75300PE
115,BSEFO,825641,2,SENSEX,SENSEX2512185700CE,IO,SENSEX-IO,12502100825641,76.15,6,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,85700,3,SENSEX 21JAN2025 CE 85700,1,1,SENSEX2512185700CE
116,BSEFO,1164794,2,SENSEX,SENSEX25JAN78400CE,IO,SENSEX-IO,12502801164794,3174.05,282.7,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,78400,3,SENSEX 28JAN2025 CE 78400,1,1,SENSEX25JAN78400CE
117,BSEFO,842880,2,SENSEX,SENSEX25JUN81000CE,IO,SENSEX-IO,12517500842880,5295.2,2312.6,1000,0.05,20,1,-1,SENSEX,2025-06-24T00:00:00,81000,3,SENSEX 24JUN2025 CE 81000,1,1,SENSEX25JUN81000CE
118,BSEFO,838192,2,SENSEX,SENSEX25FEB75200PE,IO,SENSEX-IO,12505600838192,1313.95,314.65,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,75200,4,SENSEX 25FEB2025 PE 75200,1,1,SENSEX25FEB75200PE
119,BSEFO,823298,2,BANKEX,BANKEX25FEB58500PE,IO,BANKEX-IO,12505600823298,2618.55,773.15,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,58500,4,BANKEX 25FEB2025 PE 58500,1,1,BANKEX25FEB58500PE
120,BSEFO,837491,2,SENSEX,SENSEX25MAR82200CE,IO,SENSEX-IO,12508400837491,2615.35,634.55,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,82200,3,SENSEX 25MAR2025 CE 82200,1,1,SENSEX25MAR82200CE
121,BSEFO,838824,2,SENSEX,SENSEX2520481300PE,IO,SENSEX-IO,12503500838824,5314.6,1523.35,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,81300,4,SENSEX 04FEB2025 PE 81300,1,1,SENSEX2520481300PE
122,BSEFO,835975,2,SENSEX,SENSEX2510385900PE,IO,SENSEX-IO,12500300835975,10353.75,5072.9,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,85900,4,SENSEX 03JAN2025 PE 85900,1,1,SENSEX2510385900PE
123,BSEFO,1164542,2,SENSEX,SENSEX25JAN76500CE,IO,SENSEX-IO,12502801164542,4834.5,884.4,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,76500,3,SENSEX 28JAN2025 CE 76500,1,1,SENSEX25JAN76500CE
124,BSEFO,838460,2,SENSEX,SENSEX25FEB75500CE,IO,SENSEX-IO,12505600838460,6446.85,2257.75,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,75500,3,SENSEX 25FEB2025 CE 75500,1,1,SENSEX25FEB75500CE
125,BSEFO,1164824,2,SENSEX,SENSEX25JAN80000PE,IO,SENSEX-IO,12502801164824,4109.85,781.5,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,80000,4,SENSEX 28JAN2025 PE 80000,1,1,SENSEX25JAN80000PE
126,BSEFO,823971,2,SENSEX,SENSEX25FEB83400PE,IO,SENSEX-IO,12505600823971,7165.35,3071.15,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,83400,4,SENSEX 25FEB2025 PE 83400,1,1,SENSEX25FEB83400PE
127,BSEFO,837558,2,SENSEX,SENSEX25MAR83300PE,IO,SENSEX-IO,12508400837558,6943.9,3310.8,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,83300,4,SENSEX 25MAR2025 PE 83300,1,1,SENSEX25MAR83300PE
128,BSEFO,824629,2,SENSEX,SENSEX25JAN84800CE,IO,SENSEX-IO,12502800824629,273.95,5.2,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,84800,3,SENSEX 28JAN2025 CE 84800,1,1,SENSEX25JAN84800CE
129,BSEFO,842806,2,BANKEX,BANKEX25MAR59400PE,IO,BANKEX-IO,12508400842806,3425.35,1427.95,900,0.05,30,1,-1,BANKEX,2025-03-25T00:00:00,59400,4,BANKEX 25MAR2025 PE 59400,1,1,BANKEX25MAR59400PE
130,BSEFO,823153,2,BANKEX,BANKEX25FEB61100PE,IO,BANKEX-IO,12505600823153,4795.7,1937.9,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,61100,4,BANKEX 25FEB2025 PE 61100,1,1,BANKEX25FEB61100PE
131,BSEFO,822663,2,SENSEX,SENSEX2510384100CE,IO,SENSEX-IO,12500300822663,6.9,0.95,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,84100,3,SENSEX 03JAN2025 CE 84100,1,1,SENSEX2510384100CE
132,BSEFO,1167857,2,SENSEX,SENSEX25JAN74200PE,IO,SENSEX-IO,12502801167857,508.95,42.5,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,74200,4,SENSEX 28JAN2025 PE 74200,1,1,SENSEX25JAN74200PE
133,BSEFO,1165548,2,BANKEX,BANKEX25JAN62900PE,IO,BANKEX-IO,12502801165548,6773.85,3038.15,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,62900,4,BANKEX 28JAN2025 PE 62900,1,1,BANKEX25JAN62900PE
134,BSEFO,825458,2,SENSEX,SENSEX2512182600PE,IO,SENSEX-IO,12502100825458,6714.85,1976.45,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,82600,4,SENSEX 21JAN2025 PE 82600,1,1,SENSEX2512182600PE
135,BSEFO,837961,2,SENSEX,SENSEX25MAR83900PE,IO,SENSEX-IO,12508400837961,7462.65,3660.45,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,83900,4,SENSEX 25MAR2025 PE 83900,1,1,SENSEX25MAR83900PE
136,BSEFO,837587,2,SENSEX,SENSEX25MAR80100CE,IO,SENSEX-IO,12508400837587,3759.55,1085.75,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,80100,3,SENSEX 25MAR2025 CE 80100,1,1,SENSEX25MAR80100CE
137,BSEFO,841867,2,SENSEX,SENSEX2521179600PE,IO,SENSEX-IO,12504200841867,3832.55,980.05,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,79600,4,SENSEX 11FEB2025 PE 79600,1,1,SENSEX2521179600PE
138,BSEFO,842112,2,SENSEX50,SENSEX5025MAR26050PE,IO,SENSEX50-IO,12508400842112,1625.55,609,1800,0.05,60,1,-1,SNSX50,2025-03-25T00:00:00,26050,4,SENSEX50 25MAR2025 PE 26050,1,1,SENSEX5025MAR26050PE
139,BSEFO,841869,2,SENSEX,SENSEX2521175900PE,IO,SENSEX-IO,12504200841869,1412.2,244.7,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,75900,4,SENSEX 11FEB2025 PE 75900,1,1,SENSEX2521175900PE
140,BSEFO,1165170,2,BANKEX,BANKEX25JAN56700CE,IO,BANKEX-IO,12502801165170,3316.65,482.75,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,56700,3,BANKEX 28JAN2025 CE 56700,1,1,BANKEX25JAN56700CE
141,BSEFO,822945,2,SENSEX,SENSEX2510783600PE,IO,SENSEX-IO,12500700822945,7954,2682.1,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,83600,4,SENSEX 07JAN2025 PE 83600,1,1,SENSEX2510783600PE
142,BSEFO,837913,2,SENSEX,SENSEX25MAR76500CE,IO,SENSEX-IO,12508400837913,6281.5,2431.85,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,76500,3,SENSEX 25MAR2025 CE 76500,1,1,SENSEX25MAR76500CE
143,BSEFO,839271,2,SENSEX50,SENSEX5025FEB24100PE,IO,SENSEX50-IO,12505600839271,348.25,0.05,1800,0.05,60,1,-1,SNSX50,2025-02-25T00:00:00,24100,4,SENSEX50 25FEB2025 PE 24100,1,1,SENSEX5025FEB24100PE
144,BSEFO,1166717,2,SENSEX50,SENSEX5025JAN26750CE,IO,SENSEX50-IO,12502801166717,78.55,0.05,1800,0.05,25,1,-1,SNSX50,2025-01-28T00:00:00,26750,3,SENSEX50 28JAN2025 CE 26750,1,1,SENSEX5025JAN26750CE
145,BSEFO,822778,2,BANKEX,BANKEX25FEB61100CE,IO,BANKEX-IO,12505600822778,1149.4,104.8,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,61100,3,BANKEX 25FEB2025 CE 61100,1,1,BANKEX25FEB61100CE
146,BSEFO,841003,2,SENSEX50,SENSEX5025MAR25450PE,IO,SENSEX50-IO,12508400841003,1155.5,338.5,1800,0.05,60,1,-1,SNSX50,2025-03-25T00:00:00,25450,4,SENSEX50 25MAR2025 PE 25450,1,1,SENSEX5025MAR25450PE
147,BSEFO,839471,2,SENSEX,SENSEX25MAR74200CE,IO,SENSEX-IO,12508400839471,8185.35,3737.15,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,74200,3,SENSEX 25MAR2025 CE 74200,1,1,SENSEX25MAR74200CE
148,BSEFO,825703,2,SENSEX,SENSEX2512178100CE,IO,SENSEX-IO,12502100825703,3145.45,126.05,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,78100,3,SENSEX 21JAN2025 CE 78100,1,1,SENSEX2512178100CE
149,BSEFO,825598,2,SENSEX,SENSEX2512179200CE,IO,SENSEX-IO,12502100825598,2248.95,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,79200,3,SENSEX 21JAN2025 CE 79200,1,1,SENSEX2512179200CE
150,BSEFO,825721,2,SENSEX,SENSEX2512185500PE,IO,SENSEX-IO,12502100825721,9628.7,4429.5,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,85500,4,SENSEX 21JAN2025 PE 85500,1,1,SENSEX2512185500PE
151,BSEFO,1169264,2,SENSEX,SENSEX2510376700PE,IO,SENSEX-IO,12500301169264,343.35,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,76700,4,SENSEX 03JAN2025 PE 76700,1,1,SENSEX2510376700PE
152,BSEFO,1164138,2,SENSEX,SENSEX25JAN75900PE,IO,SENSEX-IO,12502801164138,1137.9,85.7,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,75900,4,SENSEX 28JAN2025 PE 75900,1,1,SENSEX25JAN75900PE
153,BSEFO,1168598,2,SENSEX,SENSEX2510380300PE,IO,SENSEX-IO,12500301168598,4689.65,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,80300,4,SENSEX 03JAN2025 PE 80300,1,1,SENSEX2510380300PE
154,BSEFO,1174538,2,SENSEX,SENSEX2510374400CE,IO,SENSEX-IO,12500301174538,6420.25,1141.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,74400,3,SENSEX 03JAN2025 CE 74400,1,1,SENSEX2510374400CE
155,BSEFO,837994,2,SENSEX,SENSEX25MAR76400CE,IO,SENSEX-IO,12508400837994,6360.25,2481.15,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,76400,3,SENSEX 25MAR2025 CE 76400,1,1,SENSEX25MAR76400CE
156,BSEFO,841771,2,SENSEX,SENSEX2521182600CE,IO,SENSEX-IO,12504200841771,1244.2,89.2,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,82600,3,SENSEX 11FEB2025 CE 82600,1,1,SENSEX2521182600CE
157,BSEFO,839265,2,SENSEX,SENSEX2520481400PE,IO,SENSEX-IO,12503500839265,5408.4,1573.7,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,81400,4,SENSEX 04FEB2025 PE 81400,1,1,SENSEX2520481400PE
158,BSEFO,823870,2,BANKEX,BANKEX25FEB55200CE,IO,BANKEX-IO,12505600823870,5215.85,1945.4,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,55200,3,BANKEX 25FEB2025 CE 55200,1,1,BANKEX25FEB55200CE
159,BSEFO,842267,2,BANKEX,BANKEX25MAR59900CE,IO,BANKEX-IO,12508400842267,2415.05,677.9,900,0.05,30,1,-1,BANKEX,2025-03-25T00:00:00,59900,3,BANKEX 25MAR2025 CE 59900,1,1,BANKEX25MAR59900CE
160,BSEFO,825369,2,SENSEX,SENSEX25FEB85400CE,IO,SENSEX-IO,12505600825369,762.45,81.3,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,85400,3,SENSEX 25FEB2025 CE 85400,1,1,SENSEX25FEB85400CE
161,BSEFO,1165976,2,SENSEX50,SENSEX5025JAN25850PE,IO,SENSEX50-IO,12502801165976,1579.05,317.55,1800,0.05,25,1,-1,SNSX50,2025-01-28T00:00:00,25850,4,SENSEX50 28JAN2025 PE 25850,1,1,SENSEX5025JAN25850PE
162,BSEFO,842393,2,SENSEX,SENSEX2521174400PE,IO,SENSEX-IO,12504200842393,814.7,135.7,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,74400,4,SENSEX 11FEB2025 PE 74400,1,1,SENSEX2521174400PE
163,BSEFO,1165882,2,SENSEX50,SENSEX5025JAN25200PE,IO,SENSEX50-IO,12502801165882,946.9,35,1800,0.05,25,1,-1,SNSX50,2025-01-28T00:00:00,25200,4,SENSEX50 28JAN2025 PE 25200,1,1,SENSEX5025JAN25200PE
164,BSEFO,842229,2,BANKEX,BANKEX25MAR53700CE,IO,BANKEX-IO,12508400842229,7093.95,3587.55,900,0.05,30,1,-1,BANKEX,2025-03-25T00:00:00,53700,3,BANKEX 25MAR2025 CE 53700,1,1,BANKEX25MAR53700CE
165,BSEFO,824249,2,SENSEX,SENSEX2511479000CE,IO,SENSEX-IO,12501400824249,2034.7,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,79000,3,SENSEX 14JAN2025 CE 79000,1,1,SENSEX2511479000CE
166,BSEFO,1147227,2,SENSEX,SENSEX25SEP79000CE,IO,SENSEX-IO,12527301147227,8205.5,4503.9,1000,0.05,20,1,-1,SENSEX,2025-09-30T00:00:00,79000,3,SENSEX 30SEP2025 CE 79000,1,1,SENSEX25SEP79000CE
167,BSEFO,822861,2,BANKEX,BANKEX25FEB59400PE,IO,BANKEX-IO,12505600822861,3316.75,1096.75,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,59400,4,BANKEX 25FEB2025 PE 59400,1,1,BANKEX25FEB59400PE
168,BSEFO,824026,2,SENSEX,SENSEX25FEB81000CE,IO,SENSEX-IO,12505600824026,2442.8,414,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,81000,3,SENSEX 25FEB2025 CE 81000,1,1,SENSEX25FEB81000CE
169,BSEFO,866571,2,SENSEX,SENSEX25MAR85000PE,IO,SENSEX-IO,12508400866571,8439.6,4353.8,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,85000,4,SENSEX 25MAR2025 PE 85000,1,1,SENSEX25MAR85000PE
170,BSEFO,838784,2,SENSEX,SENSEX2520475700PE,IO,SENSEX-IO,12503500838784,1192.95,151.15,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,75700,4,SENSEX 04FEB2025 PE 75700,1,1,SENSEX2520475700PE
171,BSEFO,822598,2,SENSEX,SENSEX2510782400PE,IO,SENSEX-IO,12500700822598,6760.8,1539.8,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,82400,4,SENSEX 07JAN2025 PE 82400,1,1,SENSEX2510782400PE
172,BSEFO,824820,2,SENSEX,SENSEX2511484800PE,IO,SENSEX-IO,12501400824820,9041.5,3798.2,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,84800,4,SENSEX 14JAN2025 PE 84800,1,1,SENSEX2511484800PE
173,BSEFO,839851,2,SENSEX,SENSEX2511474100PE,IO,SENSEX-IO,12501400839851,188.9,5.95,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,74100,4,SENSEX 14JAN2025 PE 74100,1,1,SENSEX2511474100PE
174,BSEFO,837999,2,SENSEX,SENSEX25MAR83200PE,IO,SENSEX-IO,12508400837999,6858.5,3254.5,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,83200,4,SENSEX 25MAR2025 PE 83200,1,1,SENSEX25MAR83200PE
175,BSEFO,1165405,2,BANKEX,BANKEX25JAN55200CE,IO,BANKEX-IO,12502801165405,4764.35,1310.2,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,55200,3,BANKEX 28JAN2025 CE 55200,1,1,BANKEX25JAN55200CE
176,BSEFO,838227,2,SENSEX,SENSEX25FEB75500PE,IO,SENSEX-IO,12505600838227,1439.9,348.15,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,75500,4,SENSEX 25FEB2025 PE 75500,1,1,SENSEX25FEB75500PE
177,BSEFO,840974,2,SENSEX50,SENSEX5025MAR25150CE,IO,SENSEX50-IO,12508400840974,1185.15,219.9,1800,0.05,60,1,-1,SNSX50,2025-03-25T00:00:00,25150,3,SENSEX50 25MAR2025 CE 25150,1,1,SENSEX5025MAR25150CE
178,BSEFO,842499,2,BANKEX,BANKEX25MAR61000CE,IO,BANKEX-IO,12508400842499,1853.7,470,900,0.05,30,1,-1,BANKEX,2025-03-25T00:00:00,61000,3,BANKEX 25MAR2025 CE 61000,1,1,BANKEX25MAR61000CE
179,BSEFO,822522,2,SENSEX,SENSEX2511476000PE,IO,SENSEX-IO,12501400822522,771.35,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,76000,4,SENSEX 14JAN2025 PE 76000,1,1,SENSEX2511476000PE
180,BSEFO,1170954,2,SENSEX,SENSEX2510373600CE,IO,SENSEX-IO,12500301170954,7220.2,1939.4,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,73600,3,SENSEX 03JAN2025 CE 73600,1,1,SENSEX2510373600CE
181,BSEFO,822461,2,SENSEX,SENSEX2510780600CE,IO,SENSEX-IO,12500700822461,464.8,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,80600,3,SENSEX 07JAN2025 CE 80600,1,1,SENSEX2510780600CE
182,BSEFO,839950,2,SENSEX,SENSEX2511474400PE,IO,SENSEX-IO,12501400839950,243.25,2.15,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,74400,4,SENSEX 14JAN2025 PE 74400,1,1,SENSEX2511474400PE
183,BSEFO,1159604,2,SENSEX,SENSEX28JUN78000CE,IO,SENSEX-IO,12817901159604,22210.15,17427.7,1000,0.05,20,1,-1,SENSEX,2028-06-27T00:00:00,78000,3,SENSEX 27JUN2028 CE 78000,1,1,SENSEX28JUN78000CE
184,BSEFO,822137,2,SENSEX,SENSEX2510781200PE,IO,SENSEX-IO,12500700822137,5538.7,534.4,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,81200,4,SENSEX 07JAN2025 PE 81200,1,1,SENSEX2510781200PE
185,BSEFO,839436,2,SENSEX,SENSEX2512175100PE,IO,SENSEX-IO,12502100839436,627.2,11.95,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,75100,4,SENSEX 21JAN2025 PE 75100,1,1,SENSEX2512175100PE
186,BSEFO,820535,2,SENSEX,SENSEX2511477200PE,IO,SENSEX-IO,12501400820535,1498.75,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,77200,4,SENSEX 14JAN2025 PE 77200,1,1,SENSEX2511477200PE
187,BSEFO,840897,2,SENSEX50,SENSEX5025MAR25850CE,IO,SENSEX50-IO,12508400840897,770.25,41.5,1800,0.05,60,1,-1,SNSX50,2025-03-25T00:00:00,25850,3,SENSEX50 25MAR2025 CE 25850,1,1,SENSEX5025MAR25850CE
188,BSEFO,846319,2,SENSEX,SENSEX25MAR83000CE,IO,SENSEX-IO,12508400846319,2247.85,512.05,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,83000,3,SENSEX 25MAR2025 CE 83000,1,1,SENSEX25MAR83000CE
189,BSEFO,825222,2,SENSEX,SENSEX2511485400PE,IO,SENSEX-IO,12501400825222,9638.7,4377.55,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,85400,4,SENSEX 14JAN2025 PE 85400,1,1,SENSEX2511485400PE
190,BSEFO,839663,2,SENSEX,SENSEX2512175000CE,IO,SENSEX-IO,12502100839663,6123.85,1423.25,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,75000,3,SENSEX 21JAN2025 CE 75000,1,1,SENSEX2512175000CE
191,BSEFO,840760,2,SENSEX50,SENSEX5025MAR24050PE,IO,SENSEX50-IO,12508400840760,393.35,20.25,1800,0.05,60,1,-1,SNSX50,2025-03-25T00:00:00,24050,4,SENSEX50 25MAR2025 PE 24050,1,1,SENSEX5025MAR24050PE
192,BSEFO,883843,2,SENSEX,SENSEX27JUN76000CE,IO,SENSEX-IO,12718000883843,19117.55,14429.45,1000,0.05,20,1,-1,SENSEX,2027-06-29T00:00:00,76000,3,SENSEX 29JUN2027 CE 76000,1,1,SENSEX27JUN76000CE
193,BSEFO,823996,2,SENSEX,SENSEX25FEB81000PE,IO,SENSEX-IO,12505600823996,5036.45,1784.35,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,81000,4,SENSEX 25FEB2025 PE 81000,1,1,SENSEX25FEB81000PE
194,BSEFO,838731,2,SENSEX,SENSEX2520475400CE,IO,SENSEX-IO,12503500838731,6040.2,1688.6,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,75400,3,SENSEX 04FEB2025 CE 75400,1,1,SENSEX2520475400CE
195,BSEFO,1172811,2,SENSEX,SENSEX2510377500PE,IO,SENSEX-IO,12500301172811,942.95,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,77500,4,SENSEX 03JAN2025 PE 77500,1,1,SENSEX2510377500PE
196,BSEFO,825170,2,SENSEX,SENSEX25JAN85700PE,IO,SENSEX-IO,12502800825170,9718.75,4599.4,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,85700,4,SENSEX 28JAN2025 PE 85700,1,1,SENSEX25JAN85700PE
197,BSEFO,846511,2,SENSEX,SENSEX27JUN84000CE,IO,SENSEX-IO,12718000846511,14523,10327.6,1000,0.05,20,1,-1,SENSEX,2027-06-29T00:00:00,84000,3,SENSEX 29JUN2027 CE 84000,1,1,SENSEX27JUN84000CE
198,BSEFO,1168294,2,BANKEX,BANKEX25JAN53500PE,IO,BANKEX-IO,12502801168294,110.45,0.05,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,53500,4,BANKEX 28JAN2025 PE 53500,1,1,BANKEX25JAN53500PE
199,BSEFO,838114,2,SENSEX,SENSEX25MAR82900CE,IO,SENSEX-IO,12508400838114,2291.7,526.1,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,82900,3,SENSEX 25MAR2025 CE 82900,1,1,SENSEX25MAR82900CE
200,BSEFO,824260,2,SENSEX,SENSEX2511483600PE,IO,SENSEX-IO,12501400824260,7842.35,2681.6,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,83600,4,SENSEX 14JAN2025 PE 83600,1,1,SENSEX2511483600PE
201,BSEFO,823845,2,SENSEX50,SENSEX5025FEB24850CE,IO,SENSEX50-IO,12505600823845,1192.95,165.95,1800,0.05,60,1,-1,SNSX50,2025-02-25T00:00:00,24850,3,SENSEX50 25FEB2025 CE 24850,1,1,SENSEX5025FEB24850CE
202,BSEFO,825512,2,SENSEX,SENSEX2512180800CE,IO,SENSEX-IO,12502100825512,1229.5,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,80800,3,SENSEX 21JAN2025 CE 80800,1,1,SENSEX2512180800CE
203,BSEFO,824153,2,SENSEX,SENSEX2511478300CE,IO,SENSEX-IO,12501400824153,2649.1,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,78300,3,SENSEX 14JAN2025 CE 78300,1,1,SENSEX2511478300CE
204,BSEFO,839976,2,SENSEX,SENSEX2511474700CE,IO,SENSEX-IO,12501400839976,6310.6,1342.6,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,74700,3,SENSEX 14JAN2025 CE 74700,1,1,SENSEX2511474700CE
